dGz100,Alter,Ho,species,rid
7,70,23.7,fasy,220
7,75,24.9,fasy,220
7,80,26.0,fasy,220
7,85,27.1,fasy,220
7,90,28.2,fasy,220
7,95,29.2,fasy,220
7,100,30.1,fasy,220
7,105,31.0,fasy,220
7,110,31.7,fasy,220
7,115,32.4,fasy,220
7,120,33.1,fasy,220
7,125,33.7,fasy,220
7,130,34.3,fasy,220
7,135,34.8,fasy,220
7,140,35.3,fasy,220
7,145,35.7,fasy,220
7,150,36.1,fasy,220
13,20,12.1,psme,222
13,25,15.5,psme,222
13,30,18.5,psme,222
13,35,21.2,psme,222
13,40,23.7,psme,222
13,45,25.9,psme,222
13,50,27.9,psme,222
13,55,29.7,psme,222
13,60,31.4,psme,222
13,65,32.9,psme,222
13,70,34.3,psme,222
13,75,35.6,psme,222
13,80,36.9,psme,222
13,85,37.9,psme,222
13,90,39.0,psme,222
13,95,40.0,psme,222
13,100,40.9,psme,222
11,30,7.7,abal,230
11,35,9.6,abal,230
11,40,11.5,abal,230
11,45,13.6,abal,230
11,50,15.3,abal,230
11,55,16.9,abal,230
11,60,18.3,abal,230
11,65,19.7,abal,230
11,70,20.9,abal,230
11,75,22.2,abal,230
11,80,23.3,abal,230
11,85,24.4,abal,230
11,90,25.5,abal,230
11,95,26.5,abal,230
11,100,27.5,abal,230
11,105,28.4,abal,230
11,110,29.2,abal,230
11,115,30.0,abal,230
11,120,30.7,abal,230
11,125,31.4,abal,230
11,130,32.1,abal,230
11,135,32.6,abal,230
11,140,33.2,abal,230
11,145,33.7,abal,230
11,150,34.2,abal,230
14,30,10.1,abal,232
14,35,12.4,abal,232
14,40,14.6,abal,232
14,45,16.6,abal,232
14,50,18.3,abal,232
14,55,19.9,abal,232
14,60,21.5,abal,232
14,65,22.8,abal,232
14,70,24.3,abal,232
14,75,25.5,abal,232
14,80,26.8,abal,232
14,85,28.0,abal,232
14,90,29.2,abal,232
14,95,30.2,abal,232
14,100,31.2,abal,232
14,105,32.3,abal,232
14,110,33.1,abal,232
14,115,34.0,abal,232
14,120,34.8,abal,232
14,125,35.5,abal,232
14,130,36.2,abal,232
14,135,36.7,abal,232
14,140,37.3,abal,232
14,145,37.9,abal,232
14,150,38.4,abal,232
15,20,13.3,psme,234
15,25,17.0,psme,234
15,30,20.2,psme,234
15,35,23.2,psme,234
15,40,25.8,psme,234
15,45,28.1,psme,234
15,50,30.2,psme,234
15,55,32.1,psme,234
15,60,33.8,psme,234
15,65,35.4,psme,234
15,70,36.9,psme,234
15,75,38.3,psme,234
15,80,39.6,psme,234
15,85,40.7,psme,234
15,90,41.9,psme,234
15,95,42.9,psme,234
15,100,44.0,psme,234
15,20,13.3,psme,240
15,25,17.0,psme,240
15,30,20.2,psme,240
15,35,23.2,psme,240
15,40,25.8,psme,240
15,45,28.1,psme,240
15,50,30.2,psme,240
15,55,32.1,psme,240
15,60,33.8,psme,240
15,65,35.4,psme,240
15,70,36.9,psme,240
15,75,38.3,psme,240
15,80,39.6,psme,240
15,85,40.7,psme,240
15,90,41.9,psme,240
15,95,42.9,psme,240
15,100,44.0,psme,240
18,20,15.0,psme,242
18,25,19.0,psme,242
18,30,22.6,psme,242
18,35,25.8,psme,242
18,40,28.5,psme,242
18,45,31.1,psme,242
18,50,33.4,psme,242
18,55,35.4,psme,242
18,60,37.3,psme,242
18,65,39.0,psme,242
18,70,40.7,psme,242
18,75,42.3,psme,242
18,80,43.7,psme,242
18,85,44.9,psme,242
18,90,46.2,psme,242
18,95,47.2,psme,242
18,100,48.3,psme,242
14,20,12.7,psme,244
14,25,16.2,psme,244
14,30,19.4,psme,244
14,35,22.2,psme,244
14,40,24.7,psme,244
14,45,26.9,psme,244
14,50,29.0,psme,244
14,55,30.9,psme,244
14,60,32.6,psme,244
14,65,34.2,psme,244
14,70,35.6,psme,244
14,75,37.0,psme,244
14,80,38.3,psme,244
14,85,39.4,psme,244
14,90,40.5,psme,244
14,95,41.6,psme,244
14,100,42.5,psme,244
17,20,14.4,psme,246
17,25,18.3,psme,246
17,30,21.8,psme,246
17,35,24.9,psme,246
17,40,27.6,psme,246
17,45,30.2,psme,246
17,50,32.3,psme,246
17,55,34.3,psme,246
17,60,36.2,psme,246
17,65,37.9,psme,246
17,70,39.5,psme,246
17,75,40.9,psme,246
17,80,42.3,psme,246
17,85,43.6,psme,246
17,90,44.7,psme,246
17,95,45.9,psme,246
17,100,46.9,psme,246
16,20,13.9,psme,248
16,25,17.6,psme,248
16,30,21.0,psme,248
16,35,24.0,psme,248
16,40,26.6,psme,248
16,45,29.1,psme,248
16,50,31.2,psme,248
16,55,33.2,psme,248
16,60,35.1,psme,248
16,65,36.8,psme,248
16,70,38.3,psme,248
16,75,39.7,psme,248
16,80,41.0,psme,248
16,85,42.2,psme,248
16,90,43.3,psme,248
16,95,44.4,psme,248
16,100,45.5,psme,248
15,20,13.3,psme,250
15,25,17.0,psme,250
15,30,20.2,psme,250
15,35,23.2,psme,250
15,40,25.8,psme,250
15,45,28.1,psme,250
15,50,30.2,psme,250
15,55,32.1,psme,250
15,60,33.8,psme,250
15,65,35.4,psme,250
15,70,36.9,psme,250
15,75,38.3,psme,250
15,80,39.6,psme,250
15,85,40.7,psme,250
15,90,41.9,psme,250
15,95,42.9,psme,250
15,100,44.0,psme,250
18,20,15.0,psme,252
18,25,19.0,psme,252
18,30,22.6,psme,252
18,35,25.8,psme,252
18,40,28.5,psme,252
18,45,31.1,psme,252
18,50,33.4,psme,252
18,55,35.4,psme,252
18,60,37.3,psme,252
18,65,39.0,psme,252
18,70,40.7,psme,252
18,75,42.3,psme,252
18,80,43.7,psme,252
18,85,44.9,psme,252
18,90,46.2,psme,252
18,95,47.2,psme,252
18,100,48.3,psme,252
18,20,15.0,psme,254
18,25,19.0,psme,254
18,30,22.6,psme,254
18,35,25.8,psme,254
18,40,28.5,psme,254
18,45,31.1,psme,254
18,50,33.4,psme,254
18,55,35.4,psme,254
18,60,37.3,psme,254
18,65,39.0,psme,254
18,70,40.7,psme,254
18,75,42.3,psme,254
18,80,43.7,psme,254
18,85,44.9,psme,254
18,90,46.2,psme,254
18,95,47.2,psme,254
18,100,48.3,psme,254
15,20,13.3,psme,256
15,25,17.0,psme,256
15,30,20.2,psme,256
15,35,23.2,psme,256
15,40,25.8,psme,256
15,45,28.1,psme,256
15,50,30.2,psme,256
15,55,32.1,psme,256
15,60,33.8,psme,256
15,65,35.4,psme,256
15,70,36.9,psme,256
15,75,38.3,psme,256
15,80,39.6,psme,256
15,85,40.7,psme,256
15,90,41.9,psme,256
15,95,42.9,psme,256
15,100,44.0,psme,256
18,20,15.0,psme,258
18,25,19.0,psme,258
18,30,22.6,psme,258
18,35,25.8,psme,258
18,40,28.5,psme,258
18,45,31.1,psme,258
18,50,33.4,psme,258
18,55,35.4,psme,258
18,60,37.3,psme,258
18,65,39.0,psme,258
18,70,40.7,psme,258
18,75,42.3,psme,258
18,80,43.7,psme,258
18,85,44.9,psme,258
18,90,46.2,psme,258
18,95,47.2,psme,258
18,100,48.3,psme,258
15,20,13.3,psme,260
15,25,17.0,psme,260
15,30,20.2,psme,260
15,35,23.2,psme,260
15,40,25.8,psme,260
15,45,28.1,psme,260
15,50,30.2,psme,260
15,55,32.1,psme,260
15,60,33.8,psme,260
15,65,35.4,psme,260
15,70,36.9,psme,260
15,75,38.3,psme,260
15,80,39.6,psme,260
15,85,40.7,psme,260
15,90,41.9,psme,260
15,95,42.9,psme,260
15,100,44.0,psme,260
14,20,12.7,psme,262
14,25,16.2,psme,262
14,30,19.4,psme,262
14,35,22.2,psme,262
14,40,24.7,psme,262
14,45,26.9,psme,262
14,50,29.0,psme,262
14,55,30.9,psme,262
14,60,32.6,psme,262
14,65,34.2,psme,262
14,70,35.6,psme,262
14,75,37.0,psme,262
14,80,38.3,psme,262
14,85,39.4,psme,262
14,90,40.5,psme,262
14,95,41.6,psme,262
14,100,42.5,psme,262
17,20,14.4,psme,264
17,25,18.3,psme,264
17,30,21.8,psme,264
17,35,24.9,psme,264
17,40,27.6,psme,264
17,45,30.2,psme,264
17,50,32.3,psme,264
17,55,34.3,psme,264
17,60,36.2,psme,264
17,65,37.9,psme,264
17,70,39.5,psme,264
17,75,40.9,psme,264
17,80,42.3,psme,264
17,85,43.6,psme,264
17,90,44.7,psme,264
17,95,45.9,psme,264
17,100,46.9,psme,264
14,20,12.7,psme,266
14,25,16.2,psme,266
14,30,19.4,psme,266
14,35,22.2,psme,266
14,40,24.7,psme,266
14,45,26.9,psme,266
14,50,29.0,psme,266
14,55,30.9,psme,266
14,60,32.6,psme,266
14,65,34.2,psme,266
14,70,35.6,psme,266
14,75,37.0,psme,266
14,80,38.3,psme,266
14,85,39.4,psme,266
14,90,40.5,psme,266
14,95,41.6,psme,266
14,100,42.5,psme,266
15,20,13.3,psme,268
15,25,17.0,psme,268
15,30,20.2,psme,268
15,35,23.2,psme,268
15,40,25.8,psme,268
15,45,28.1,psme,268
15,50,30.2,psme,268
15,55,32.1,psme,268
15,60,33.8,psme,268
15,65,35.4,psme,268
15,70,36.9,psme,268
15,75,38.3,psme,268
15,80,39.6,psme,268
15,85,40.7,psme,268
15,90,41.9,psme,268
15,95,42.9,psme,268
15,100,44.0,psme,268
14,20,12.7,psme,270
14,25,16.2,psme,270
14,30,19.4,psme,270
14,35,22.2,psme,270
14,40,24.7,psme,270
14,45,26.9,psme,270
14,50,29.0,psme,270
14,55,30.9,psme,270
14,60,32.6,psme,270
14,65,34.2,psme,270
14,70,35.6,psme,270
14,75,37.0,psme,270
14,80,38.3,psme,270
14,85,39.4,psme,270
14,90,40.5,psme,270
14,95,41.6,psme,270
14,100,42.5,psme,270
15,20,13.3,psme,272
15,25,17.0,psme,272
15,30,20.2,psme,272
15,35,23.2,psme,272
15,40,25.8,psme,272
15,45,28.1,psme,272
15,50,30.2,psme,272
15,55,32.1,psme,272
15,60,33.8,psme,272
15,65,35.4,psme,272
15,70,36.9,psme,272
15,75,38.3,psme,272
15,80,39.6,psme,272
15,85,40.7,psme,272
15,90,41.9,psme,272
15,95,42.9,psme,272
15,100,44.0,psme,272
9,20,9.5,psme,276
9,25,12.3,psme,276
9,30,14.8,psme,276
9,35,17.1,psme,276
9,40,19.2,psme,276
9,45,21.0,psme,276
9,50,22.8,psme,276
9,55,24.3,psme,276
9,60,25.8,psme,276
9,65,27.1,psme,276
9,70,28.2,psme,276
9,75,29.3,psme,276
9,80,30.4,psme,276
9,85,31.4,psme,276
9,90,32.3,psme,276
9,95,33.2,psme,276
9,100,33.9,psme,276
9,20,9.5,psme,278
9,25,12.3,psme,278
9,30,14.8,psme,278
9,35,17.1,psme,278
9,40,19.2,psme,278
9,45,21.0,psme,278
9,50,22.8,psme,278
9,55,24.3,psme,278
9,60,25.8,psme,278
9,65,27.1,psme,278
9,70,28.2,psme,278
9,75,29.3,psme,278
9,80,30.4,psme,278
9,85,31.4,psme,278
9,90,32.3,psme,278
9,95,33.2,psme,278
9,100,33.9,psme,278
9,20,9.5,psme,280
9,25,12.3,psme,280
9,30,14.8,psme,280
9,35,17.1,psme,280
9,40,19.2,psme,280
9,45,21.0,psme,280
9,50,22.8,psme,280
9,55,24.3,psme,280
9,60,25.8,psme,280
9,65,27.1,psme,280
9,70,28.2,psme,280
9,75,29.3,psme,280
9,80,30.4,psme,280
9,85,31.4,psme,280
9,90,32.3,psme,280
9,95,33.2,psme,280
9,100,33.9,psme,280
13,30,9.3,abal,282
13,35,11.5,abal,282
13,40,13.7,abal,282
13,45,15.6,abal,282
13,50,17.5,abal,282
13,55,18.9,abal,282
13,60,20.4,abal,282
13,65,21.8,abal,282
13,70,23.2,abal,282
13,75,24.4,abal,282
13,80,25.6,abal,282
13,85,26.8,abal,282
13,90,27.9,abal,282
13,95,29.0,abal,282
13,100,30.0,abal,282
13,105,30.9,abal,282
13,110,31.8,abal,282
13,115,32.6,abal,282
13,120,33.4,abal,282
13,125,34.1,abal,282
13,130,34.8,abal,282
13,135,35.4,abal,282
13,140,36.0,abal,282
13,145,36.5,abal,282
13,150,37.0,abal,282
12,30,8.4,abal,284
12,35,10.4,abal,284
12,40,12.7,abal,284
12,45,14.6,abal,284
12,50,16.4,abal,284
12,55,18.0,abal,284
12,60,19.4,abal,284
12,65,20.8,abal,284
12,70,22.1,abal,284
12,75,23.3,abal,284
12,80,24.5,abal,284
12,85,25.6,abal,284
12,90,26.7,abal,284
12,95,27.7,abal,284
12,100,28.7,abal,284
12,105,29.6,abal,284
12,110,30.5,abal,284
12,115,31.3,abal,284
12,120,32.1,abal,284
12,125,32.7,abal,284
12,130,33.4,abal,284
12,135,34.0,abal,284
12,140,34.6,abal,284
12,145,35.1,abal,284
12,150,35.6,abal,284
13,30,9.3,abal,286
13,35,11.5,abal,286
13,40,13.7,abal,286
13,45,15.6,abal,286
13,50,17.5,abal,286
13,55,18.9,abal,286
13,60,20.4,abal,286
13,65,21.8,abal,286
13,70,23.2,abal,286
13,75,24.4,abal,286
13,80,25.6,abal,286
13,85,26.8,abal,286
13,90,27.9,abal,286
13,95,29.0,abal,286
13,100,30.0,abal,286
13,105,30.9,abal,286
13,110,31.8,abal,286
13,115,32.6,abal,286
13,120,33.4,abal,286
13,125,34.1,abal,286
13,130,34.8,abal,286
13,135,35.4,abal,286
13,140,36.0,abal,286
13,145,36.5,abal,286
13,150,37.0,abal,286
13,30,9.3,abal,288
13,35,11.5,abal,288
13,40,13.7,abal,288
13,45,15.6,abal,288
13,50,17.5,abal,288
13,55,18.9,abal,288
13,60,20.4,abal,288
13,65,21.8,abal,288
13,70,23.2,abal,288
13,75,24.4,abal,288
13,80,25.6,abal,288
13,85,26.8,abal,288
13,90,27.9,abal,288
13,95,29.0,abal,288
13,100,30.0,abal,288
13,105,30.9,abal,288
13,110,31.8,abal,288
13,115,32.6,abal,288
13,120,33.4,abal,288
13,125,34.1,abal,288
13,130,34.8,abal,288
13,135,35.4,abal,288
13,140,36.0,abal,288
13,145,36.5,abal,288
13,150,37.0,abal,288
16,30,11.8,abal,292
16,35,14.3,abal,292
16,40,16.5,abal,292
16,45,18.4,abal,292
16,50,20.2,abal,292
16,55,21.9,abal,292
16,60,23.5,abal,292
16,65,24.9,abal,292
16,70,26.5,abal,292
16,75,27.8,abal,292
16,80,29.2,abal,292
16,85,30.4,abal,292
16,90,31.6,abal,292
16,95,32.7,abal,292
16,100,33.8,abal,292
16,105,34.9,abal,292
16,110,35.8,abal,292
16,115,36.6,abal,292
16,120,37.4,abal,292
16,125,38.2,abal,292
16,130,38.9,abal,292
16,135,39.5,abal,292
16,140,40.1,abal,292
16,145,40.7,abal,292
16,150,41.2,abal,292
10,30,13.6,fasy,294
10,35,16.5,fasy,294
10,40,19.2,fasy,294
10,45,21.7,fasy,294
10,50,24.0,fasy,294
10,55,26.1,fasy,294
10,60,27.9,fasy,294
10,65,29.3,fasy,294
10,70,30.7,fasy,294
10,75,32.2,fasy,294
10,80,33.4,fasy,294
10,85,34.7,fasy,294
10,90,35.9,fasy,294
10,95,37.0,fasy,294
10,100,37.9,fasy,294
10,105,38.9,fasy,294
10,110,39.8,fasy,294
10,115,40.6,fasy,294
10,120,41.6,fasy,294
10,125,42.2,fasy,294
10,130,43.0,fasy,294
10,135,43.8,fasy,294
10,140,44.5,fasy,294
10,145,45.0,fasy,294
10,150,45.5,fasy,294
16,30,11.8,abal,296
16,35,14.3,abal,296
16,40,16.5,abal,296
16,45,18.4,abal,296
16,50,20.2,abal,296
16,55,21.9,abal,296
16,60,23.5,abal,296
16,65,24.9,abal,296
16,70,26.5,abal,296
16,75,27.8,abal,296
16,80,29.2,abal,296
16,85,30.4,abal,296
16,90,31.6,abal,296
16,95,32.7,abal,296
16,100,33.8,abal,296
16,105,34.9,abal,296
16,110,35.8,abal,296
16,115,36.6,abal,296
16,120,37.4,abal,296
16,125,38.2,abal,296
16,130,38.9,abal,296
16,135,39.5,abal,296
16,140,40.1,abal,296
16,145,40.7,abal,296
16,150,41.2,abal,296
15,20,13.3,psme,298
15,25,17.0,psme,298
15,30,20.2,psme,298
15,35,23.2,psme,298
15,40,25.8,psme,298
15,45,28.1,psme,298
15,50,30.2,psme,298
15,55,32.1,psme,298
15,60,33.8,psme,298
15,65,35.4,psme,298
15,70,36.9,psme,298
15,75,38.3,psme,298
15,80,39.6,psme,298
15,85,40.7,psme,298
15,90,41.9,psme,298
15,95,42.9,psme,298
15,100,44.0,psme,298
16,30,11.8,abal,300
16,35,14.3,abal,300
16,40,16.5,abal,300
16,45,18.4,abal,300
16,50,20.2,abal,300
16,55,21.9,abal,300
16,60,23.5,abal,300
16,65,24.9,abal,300
16,70,26.5,abal,300
16,75,27.8,abal,300
16,80,29.2,abal,300
16,85,30.4,abal,300
16,90,31.6,abal,300
16,95,32.7,abal,300
16,100,33.8,abal,300
16,105,34.9,abal,300
16,110,35.8,abal,300
16,115,36.6,abal,300
16,120,37.4,abal,300
16,125,38.2,abal,300
16,130,38.9,abal,300
16,135,39.5,abal,300
16,140,40.1,abal,300
16,145,40.7,abal,300
16,150,41.2,abal,300
6,30,7.2,fasy,302
6,35,9.3,fasy,302
6,40,11.4,fasy,302
6,45,13.6,fasy,302
6,50,15.4,fasy,302
6,55,17.1,fasy,302
6,60,18.6,fasy,302
6,65,20.1,fasy,302
6,70,21.3,fasy,302
6,75,22.5,fasy,302
6,80,23.6,fasy,302
6,85,24.6,fasy,302
6,90,25.6,fasy,302
6,95,26.5,fasy,302
6,100,27.4,fasy,302
6,105,28.2,fasy,302
6,110,28.9,fasy,302
6,115,29.7,fasy,302
6,120,30.3,fasy,302
6,125,30.9,fasy,302
6,130,31.3,fasy,302
6,135,31.8,fasy,302
6,140,32.3,fasy,302
6,145,32.7,fasy,302
6,150,33.1,fasy,302
16,20,13.9,psme,304
16,25,17.6,psme,304
16,30,21.0,psme,304
16,35,24.0,psme,304
16,40,26.6,psme,304
16,45,29.1,psme,304
16,50,31.2,psme,304
16,55,33.2,psme,304
16,60,35.1,psme,304
16,65,36.8,psme,304
16,70,38.3,psme,304
16,75,39.7,psme,304
16,80,41.0,psme,304
16,85,42.2,psme,304
16,90,43.3,psme,304
16,95,44.4,psme,304
16,100,45.5,psme,304
15,20,13.3,psme,306
15,25,17.0,psme,306
15,30,20.2,psme,306
15,35,23.2,psme,306
15,40,25.8,psme,306
15,45,28.1,psme,306
15,50,30.2,psme,306
15,55,32.1,psme,306
15,60,33.8,psme,306
15,65,35.4,psme,306
15,70,36.9,psme,306
15,75,38.3,psme,306
15,80,39.6,psme,306
15,85,40.7,psme,306
15,90,41.9,psme,306
15,95,42.9,psme,306
15,100,44.0,psme,306
12,30,8.4,abal,312
12,35,10.4,abal,312
12,40,12.7,abal,312
12,45,14.6,abal,312
12,50,16.4,abal,312
12,55,18.0,abal,312
12,60,19.4,abal,312
12,65,20.8,abal,312
12,70,22.1,abal,312
12,75,23.3,abal,312
12,80,24.5,abal,312
12,85,25.6,abal,312
12,90,26.7,abal,312
12,95,27.7,abal,312
12,100,28.7,abal,312
12,105,29.6,abal,312
12,110,30.5,abal,312
12,115,31.3,abal,312
12,120,32.1,abal,312
12,125,32.7,abal,312
12,130,33.4,abal,312
12,135,34.0,abal,312
12,140,34.6,abal,312
12,145,35.1,abal,312
12,150,35.6,abal,312
10,30,6.9,abal,314
10,35,8.7,abal,314
10,40,10.4,abal,314
10,45,12.4,abal,314
10,50,14.2,abal,314
10,55,15.8,abal,314
10,60,17.4,abal,314
10,65,18.6,abal,314
10,70,19.9,abal,314
10,75,21.0,abal,314
10,80,22.2,abal,314
10,85,23.2,abal,314
10,90,24.3,abal,314
10,95,25.2,abal,314
10,100,26.2,abal,314
10,105,27.0,abal,314
10,110,27.8,abal,314
10,115,28.6,abal,314
10,120,29.4,abal,314
10,125,30.0,abal,314
10,130,30.6,abal,314
10,135,31.2,abal,314
10,140,31.8,abal,314
10,145,32.3,abal,314
10,150,32.7,abal,314
7,15,8.2,lade,316
7,20,11.1,lade,316
7,25,13.7,lade,316
7,30,15.9,lade,316
7,35,17.9,lade,316
7,40,19.7,lade,316
7,45,21.2,lade,316
7,50,22.7,lade,316
7,55,23.9,lade,316
7,60,25.2,lade,316
7,65,26.1,lade,316
7,70,27.1,lade,316
7,75,28.0,lade,316
7,80,28.9,lade,316
7,85,29.5,lade,316
7,90,30.2,lade,316
7,95,30.9,lade,316
7,100,31.4,lade,316
7,105,31.9,lade,316
7,110,32.3,lade,316
7,115,32.7,lade,316
7,120,33.1,lade,316
7,125,33.5,lade,316
7,130,33.8,lade,316
7,135,34.0,lade,316
7,140,34.3,lade,316
11,30,7.7,abal,318
11,35,9.6,abal,318
11,40,11.5,abal,318
11,45,13.6,abal,318
11,50,15.3,abal,318
11,55,16.9,abal,318
11,60,18.3,abal,318
11,65,19.7,abal,318
11,70,20.9,abal,318
11,75,22.2,abal,318
11,80,23.3,abal,318
11,85,24.4,abal,318
11,90,25.5,abal,318
11,95,26.5,abal,318
11,100,27.5,abal,318
11,105,28.4,abal,318
11,110,29.2,abal,318
11,115,30.0,abal,318
11,120,30.7,abal,318
11,125,31.4,abal,318
11,130,32.1,abal,318
11,135,32.6,abal,318
11,140,33.2,abal,318
11,145,33.7,abal,318
11,150,34.2,abal,318
11,30,7.7,abal,320
11,35,9.6,abal,320
11,40,11.5,abal,320
11,45,13.6,abal,320
11,50,15.3,abal,320
11,55,16.9,abal,320
11,60,18.3,abal,320
11,65,19.7,abal,320
11,70,20.9,abal,320
11,75,22.2,abal,320
11,80,23.3,abal,320
11,85,24.4,abal,320
11,90,25.5,abal,320
11,95,26.5,abal,320
11,100,27.5,abal,320
11,105,28.4,abal,320
11,110,29.2,abal,320
11,115,30.0,abal,320
11,120,30.7,abal,320
11,125,31.4,abal,320
11,130,32.1,abal,320
11,135,32.6,abal,320
11,140,33.2,abal,320
11,145,33.7,abal,320
11,150,34.2,abal,320
8,40,8.3,abal,322
8,45,10.0,abal,322
8,50,11.8,abal,322
8,55,13.3,abal,322
8,60,14.9,abal,322
8,65,16.3,abal,322
8,70,17.5,abal,322
8,75,18.7,abal,322
8,80,19.7,abal,322
8,85,20.8,abal,322
8,90,21.7,abal,322
8,95,22.7,abal,322
8,100,23.5,abal,322
8,105,24.3,abal,322
8,110,25.1,abal,322
8,115,25.8,abal,322
8,120,26.5,abal,322
8,125,27.2,abal,322
8,130,27.8,abal,322
8,135,28.4,abal,322
8,140,28.9,abal,322
8,145,29.4,abal,322
8,150,29.8,abal,322
11,30,7.7,abal,324
11,35,9.6,abal,324
11,40,11.5,abal,324
11,45,13.6,abal,324
11,50,15.3,abal,324
11,55,16.9,abal,324
11,60,18.3,abal,324
11,65,19.7,abal,324
11,70,20.9,abal,324
11,75,22.2,abal,324
11,80,23.3,abal,324
11,85,24.4,abal,324
11,90,25.5,abal,324
11,95,26.5,abal,324
11,100,27.5,abal,324
11,105,28.4,abal,324
11,110,29.2,abal,324
11,115,30.0,abal,324
11,120,30.7,abal,324
11,125,31.4,abal,324
11,130,32.1,abal,324
11,135,32.6,abal,324
11,140,33.2,abal,324
11,145,33.7,abal,324
11,150,34.2,abal,324
13,15,7.0,piab,1
13,20,9.8,piab,1
13,25,12.3,piab,1
13,30,15.1,piab,1
13,35,17.8,piab,1
13,40,20.4,piab,1
13,45,22.7,piab,1
13,50,24.7,piab,1
13,55,26.4,piab,1
13,60,27.9,piab,1
13,65,29.2,piab,1
13,70,30.3,piab,1
13,75,31.4,piab,1
13,80,32.4,piab,1
13,85,33.3,piab,1
13,90,34.1,piab,1
13,95,34.9,piab,1
13,100,35.7,piab,1
13,105,36.4,piab,1
13,110,37.1,piab,1
13,115,37.6,piab,1
13,120,38.2,piab,1
13,125,38.8,piab,1
13,130,39.4,piab,1
14,15,7.6,piab,3
14,20,10.5,piab,3
14,25,13.3,piab,3
14,30,16.1,piab,3
14,35,18.9,piab,3
14,40,21.6,piab,3
14,45,23.9,piab,3
14,50,26.0,piab,3
14,55,27.6,piab,3
14,60,29.2,piab,3
14,65,30.4,piab,3
14,70,31.5,piab,3
14,75,32.6,piab,3
14,80,33.6,piab,3
14,85,34.5,piab,3
14,90,35.4,piab,3
14,95,36.3,piab,3
14,100,37.0,piab,3
14,105,37.7,piab,3
14,110,38.3,piab,3
14,115,39.0,piab,3
14,120,39.6,piab,3
14,125,40.1,piab,3
14,130,40.6,piab,3
12,15,6.4,piab,5
12,20,8.9,piab,5
12,25,11.4,piab,5
12,30,14.0,piab,5
12,35,16.6,piab,5
12,40,19.1,piab,5
12,45,21.4,piab,5
12,50,23.4,piab,5
12,55,25.1,piab,5
12,60,26.6,piab,5
12,65,27.8,piab,5
12,70,29.0,piab,5
12,75,30.0,piab,5
12,80,31.0,piab,5
12,85,31.9,piab,5
12,90,32.8,piab,5
12,95,33.5,piab,5
12,100,34.3,piab,5
12,105,35.0,piab,5
12,110,35.7,piab,5
12,115,36.3,piab,5
12,120,36.9,piab,5
12,125,37.5,piab,5
12,130,38.0,piab,5
14,15,7.6,piab,7
14,20,10.5,piab,7
14,25,13.3,piab,7
14,30,16.1,piab,7
14,35,18.9,piab,7
14,40,21.6,piab,7
14,45,23.9,piab,7
14,50,26.0,piab,7
14,55,27.6,piab,7
14,60,29.2,piab,7
14,65,30.4,piab,7
14,70,31.5,piab,7
14,75,32.6,piab,7
14,80,33.6,piab,7
14,85,34.5,piab,7
14,90,35.4,piab,7
14,95,36.3,piab,7
14,100,37.0,piab,7
14,105,37.7,piab,7
14,110,38.3,piab,7
14,115,39.0,piab,7
14,120,39.6,piab,7
14,125,40.1,piab,7
14,130,40.6,piab,7
11,20,7.9,piab,9
11,25,10.3,piab,9
11,30,12.8,piab,9
11,35,15.3,piab,9
11,40,17.7,piab,9
11,45,19.9,piab,9
11,50,22.0,piab,9
11,55,23.7,piab,9
11,60,25.2,piab,9
11,65,26.5,piab,9
11,70,27.6,piab,9
11,75,28.7,piab,9
11,80,29.7,piab,9
11,85,30.5,piab,9
11,90,31.4,piab,9
11,95,32.2,piab,9
11,100,32.9,piab,9
11,105,33.5,piab,9
11,110,34.3,piab,9
11,115,34.8,piab,9
11,120,35.5,piab,9
11,125,36.1,piab,9
11,130,36.7,piab,9
6,30,7.2,fasy,11
6,35,9.3,fasy,11
6,40,11.4,fasy,11
6,45,13.6,fasy,11
6,50,15.4,fasy,11
6,55,17.1,fasy,11
6,60,18.6,fasy,11
6,65,20.1,fasy,11
6,70,21.3,fasy,11
6,75,22.5,fasy,11
6,80,23.6,fasy,11
6,85,24.6,fasy,11
6,90,25.6,fasy,11
6,95,26.5,fasy,11
6,100,27.4,fasy,11
6,105,28.2,fasy,11
6,110,28.9,fasy,11
6,115,29.7,fasy,11
6,120,30.3,fasy,11
6,125,30.9,fasy,11
6,130,31.3,fasy,11
6,135,31.8,fasy,11
6,140,32.3,fasy,11
6,145,32.7,fasy,11
6,150,33.1,fasy,11
7,30,9.0,fasy,13
7,35,11.2,fasy,13
7,40,13.4,fasy,13
7,45,15.6,fasy,13
7,50,17.6,fasy,13
7,55,19.4,fasy,13
7,60,21.0,fasy,13
7,65,22.4,fasy,13
7,70,23.7,fasy,13
7,75,24.9,fasy,13
7,80,26.0,fasy,13
7,85,27.1,fasy,13
7,90,28.2,fasy,13
7,95,29.2,fasy,13
7,100,30.1,fasy,13
7,105,31.0,fasy,13
7,110,31.7,fasy,13
7,115,32.4,fasy,13
7,120,33.1,fasy,13
7,125,33.7,fasy,13
7,130,34.3,fasy,13
7,135,34.8,fasy,13
7,140,35.3,fasy,13
7,145,35.7,fasy,13
7,150,36.1,fasy,13
10,20,6.9,piab,17
10,25,9.0,piab,17
10,30,11.4,piab,17
10,35,13.9,piab,17
10,40,16.2,piab,17
10,45,18.3,piab,17
